level_0	index	SITEID	REF_TYPE	REF_ID
316533	316533	208115827	DUN	207990909
316553	316553	208129069	DUN	244294059
316579	316579	208110490	DUN	202770350
316601	316601	208104234	DUN	203024765
316657	316657	208055853	DUN	241147185
316667	316667	208070227	DUN	248369548
316686	316686	208009033	DUN	203020453
316718	316718	208039849	DUN	206161684
316767	316767	208079724	DUN	252957006
316771	316771	208454233	DUN	243547143
316783	316783	208589033	DUN	243830424
316784	316784	208034244	DUN	203667725
316796	316796	208064277	DUN	243626954
316803	316803	208094872	DUN	202217923
316819	316819	208098168	DUN	243935074
316824	316824	208110241	DUN	202520933
316869	316869	208119355	DUN	247685589
316930	316930	208042219	DUN	206973393
317105	317105	208121729	DUN	248501504
317124	317124	208108702	DUN	201657264
317141	317141	208001174	DUN	202239604
317148	317148	208102077	DUN	254265820
317164	317164	208927251	DUN	244273194
317227	317227	208129259	DUN	244192097
317231	317231	208011414	DUN	209284132
317245	317245	208022671	DUN	200196777
317257	317257	208048224	DUN	209256148
317280	317280	208077100	DUN	252101837
317286	317286	208069379	DUN	247887094
317312	317312	208461843	DUN	258551696
317321	317321	208101860	DUN	253571962
317353	317353	208105460	DUN	243901050
317366	317366	208057751	DUN	241711485
317421	317421	208453731	DUN	242411267
317423	317423	208116833	DUN	246294909
317437	317437	208118583	DUN	247252864
317475	317475	208134971	DUN	257569509
317494	317494	208092469	DUN	258870518
317498	317498	208449396	DUN	203329037
317544	317544	208986933	DUN	244009606
317557	317557	208589894	DUN	202711545
317559	317559	208043159	DUN	207142402
317580	317580	208133769	DUN	255498581
317583	317583	208004387	DUN	243624355
317585	317585	209058754	DUN	205687437
317644	317644	208099740	DUN	246147664
317654	317654	208085333	DUN	255013385
317672	317672	208099978	DUN	246775857
317690	317690	208101240	DUN	250734381
317752	317752	208130397	DUN	245092791
317795	317795	208066406	DUN	244750402
317799	317799	208090975	DUN	258494087
317803	317803	208031417	DUN	202816703
317814	317814	208034403	DUN	203674697
317827	317827	208061339	DUN	242945590
317889	317889	208083746	DUN	254489826
317905	317905	208126546	DUN	242401623
317931	317931	208069204	DUN	247635337
317938	317938	208023598	DUN	200314206
317941	317941	208927358	DUN	202545208
317950	317950	208118257	DUN	246998871
317964	317964	208072219	DUN	249422395
317998	317998	208120407	DUN	248154882
318016	318016	208113570	DUN	205298826
318027	318027	209058761	DUN	
318045	318045	208043372	DUN	207156899
318054	318054	208012573	DUN	256721812
318105	318105	208113188	DUN	205098945
318115	318115	208114005	DUN	205890358
318120	318120	208116496	DUN	209725050
318195	318195	208450539	DUN	206272718
318240	318240	208037061	DUN	202711248
318369	318369	208024136	DUN	200597586
318389	318389	208843146	DUN	246678515
318413	318413	208120176	DUN	247899839
318429	318429	208106512	DUN	252237144
318470	318470	208456953	DUN	247914570
318471	318471	208589364	DUN	251258976
318552	318552	208120068	DUN	248021961
318570	318570	208136824	DUN	259960201
318589	318589	208113826	DUN	205635667
318599	318599	208469627	DUN	203555719
318602	318602	208126943	DUN	243180101
318616	318616	208114930	DUN	207004032
318627	318627	208118561	DUN	246969000
318666	318666	208075376	DUN	251101150
318671	318671	208066374	DUN	244740056
318697	318697	209227642	DUN	247977320
318740	318740	208456246	DUN	246610500
318741	318741	208099402	DUN	245288758
318801	318801	208023979	DUN	200538531
318802	318802	209212074	DUN	203761457
318809	318809	208032587	DUN	245629139
318843	318843	208133434	DUN	255020955
318869	318869	208118415	DUN	247118169
318874	318874	209360255	DUN	205868859
318913	318913	208654127	DUN	241616148
318949	318949	208115987	DUN	208634907
318955	318955	208090578	DUN	258394295
318957	318957	208127133	DUN	243268328
318982	318982	208109893	DUN	202300125
318983	318983	208469815	DUN	204645006
318992	318992	208047407	DUN	208834077
319022	319022	208136235	DUN	259172240
319050	319050	208124442	DUN	241262513
319077	319077	208065996	DUN	244324562
319119	319119	208123594	DUN	249365177
319134	319134	208132718	DUN	253655666
319172	319172	208079734	DUN	246815323
319196	319196	208114213	DUN	206169638
319253	319253	209223716	DUN	248374022
319263	319263	208049333	DUN	209845440
319428	319428	208105275	DUN	243772121
319433	319433	208447894	DUN	202014374
319451	319451	208039201	DUN	207138673
319464	319464	208075656	DUN	251393518
319483	319483	208309807	DUN	203326491
319507	319507	208112520	DUN	203300413
319518	319518	208176996	DUN	248770302
319554	319554	208448213	DUN	202531583
319615	319615	208057872	DUN	241770262
319640	319640	208151627	DUN	201670347
319644	319644	209069924	DUN	240451513
319651	319651	208470722	DUN	203634923
319659	319659	208048020	DUN	209147722
319671	319671	208130362	DUN	250833402
319693	319693	208101587	DUN	252442181
319703	319703	208028553	DUN	202229634
319705	319705	208112099	DUN	203091384
319720	319720	208109440	DUN	202163226
319746	319746	208071863	DUN	249228263
319755	319755	208004155	DUN	243262644
319757	319757	208119511	DUN	247604213
319779	319779	208450985	DUN	207165122
319784	319784	208154308	DUN	201395113
319845	319845	208031454	DUN	202828252
319863	319863	208294709	DUN	200192787
319875	319875	208113155	DUN	204003438
319888	319888	208107158	DUN	241013551
319908	319908	208119186	DUN	251897737
319909	319909	208051003	DUN	240105218
319914	319914	208022839	DUN	200239981
319919	319919	208113861	DUN	205815020
319924	319924	208133276	DUN	255267820
319932	319932	208117045	DUN	246406917
319933	319933	208042957	DUN	207123865
319960	319960	208001895	DUN	240192914
319965	319965	208654073	DUN	203318373
319981	319981	208109811	DUN	202547808
320069	320069	208044228	DUN	207371829
320085	320085	208108839	DUN	201750283
320130	320130	208107438	DUN	259869092
320134	320134	208122009	DUN	248589108
320140	320140	208132828	DUN	254676810
320179	320179	208103511	DUN	245267653
320195	320195	208064642	DUN	243688616
320262	320262	208070043	DUN	248299596
320265	320265	208037883	DUN	205736866
320301	320301	208116109	DUN	208739412
320315	320315	208080037	DUN	253097505
320350	320350	208026336	DUN	201658239
320364	320364	208118790	DUN	247084317
320378	320378	208034761	DUN	205096907
320449	320449	208048707	DUN	209563647
320450	320450	208352808	DUN	209603349
320495	320495	209198747	DUN	202545059
320500	320500	208124412	DUN	249550773
320505	320505	208820963	DUN	202902383
320598	320598	208012028	DUN	249447822
320602	320602	208589776	DUN	201317297
320603	320603	208111179	DUN	202882593
320633	320633	208045522	DUN	207961504
320661	320661	208038135	DUN	205757482
320701	320701	208104066	DUN	202894374
320710	320710	208589115	DUN	203705264
320742	320742	208447210	DUN	200285403
320775	320775	208567498	DUN	205674807
320777	320777	208053798	DUN	240687504
320794	320794	208125512	DUN	249695420
320801	320801	208899857	DUN	241516603
320847	320847	208131279	DUN	245681858
320869	320869	208100661	DUN	248614935
320902	320902	208044891	DUN	207730537
320909	320909	209264481	DUN	247830198
320930	320930	208985710	DUN	202709242
320948	320948	208026317	DUN	201657744
320970	320970	208095921	DUN	207164836
320983	320983	208110175	DUN	202669016
320999	320999	208124520	DUN	240959515
321011	321011	208100117	DUN	247105877
321013	321013	209046791	DUN	203315932
321086	321086	208126610	DUN	242908007
321087	321087	208107215	DUN	243543852
321095	321095	208109789	DUN	202237533
321101	321101	208108674	DUN	201263246
321106	321106	208051569	DUN	240235809
321109	321109	208094127	DUN	259903359
321130	321130	208119121	DUN	251888462
321153	321153	208045377	DUN	207944471
321158	321158	209058494	DUN	203763185
321166	321166	208094912	DUN	202276895
321194	321194	208134148	DUN	256714317
321294	321294	208035243	DUN	205191344
321298	321298	208135151	DUN	257811695
321305	321305	208125258	DUN	249653403
321308	321308	208469161	DUN	203570544
321384	321384	208123888	DUN	249457342
321423	321423	208123338	DUN	240513163
321455	321455	208078039	DUN	252335989
321459	321459	208455943	DUN	246216998
321492	321492	208449354	DUN	203318662
321505	321505	208124273	DUN	240864517
321547	321547	208031281	DUN	202805987
321551	321551	208089215	DUN	257804658
321556	321556	208129694	DUN	244386400
321610	321610	208135627	DUN	258887264
321617	321617	208047351	DUN	208822619
321651	321651	208131752	DUN	245986745
321659	321659	208121807	DUN	248663986
321704	321704	208450754	DUN	206886249
321717	321717	208133098	DUN	254765113
321760	321760	208018053	DUN	258851971
321790	321790	208821228	DUN	203324926
321791	321791	208037322	DUN	205602944
321892	321892	208066744	DUN	245099783
321897	321897	209058253	DUN	241560676
321927	321927	209058175	DUN	247454101
321931	321931	208039300	DUN	205902872
321934	321934	208096848	DUN	240791215
321944	321944	208034588	DUN	204243406
322006	322006	208870465	DUN	240574793
322019	322019	208452400	DUN	240479639
322036	322036	208134313	DUN	256860636
322053	322053	208072799	DUN	249691783
322076	322076	208025074	DUN	201210049
322079	322079	208046099	DUN	208192877
322120	322120	208448579	DUN	202817586
322126	322126	208118106	DUN	246908052
322128	322128	208108900	DUN	201780363
322145	322145	208079172	DUN	252574017
322165	322165	208114853	DUN	207153052
322178	322178	208109819	DUN	202548244
322200	322200	208121950	DUN	248552122
322295	322295	208110081	DUN	202656203
322328	322328	208456050	DUN	246374123
322329	322329	208117152	DUN	246467067
322341	322341	208068107	DUN	246506174
322350	322350	208044730	DUN	207645086
322360	322360	208456304	DUN	246773985
322377	322377	208035552	DUN	205240885
322395	322395	208456730	DUN	247498673
322402	322402	208128225	DUN	243770836
322420	322420	208046347	DUN	208263017
322435	322435	208470473	DUN	205726016
322485	322485	208455158	DUN	244801416
322487	322487	208108983	DUN	201649196
322490	322490	208119865	DUN	247733186
322585	322585	208092216	DUN	258782242
322594	322594	208024466	DUN	201032146
322601	322601	208105210	DUN	243686248
322628	322628	208136004	DUN	258692102
322656	322656	208132925	DUN	254493880
322670	322670	208091661	DUN	258643493
322731	322731	209058302	DUN	
322740	322740	208035202	DUN	205189454
322753	322753	208452885	DUN	240975974
322764	322764	208113837	DUN	205650232
322768	322768	208130407	DUN	245096730
322791	322791	208091179	DUN	258518133
322822	322822	208120180	DUN	247900199
322837	322837	208114856	DUN	207154290
322896	322896	208132623	DUN	254287654
322903	322903	209058843	DUN	251303876
322961	322961	208109335	DUN	202489113
322979	322979	208470618	DUN	248648169
322994	322994	208076417	DUN	251904322
323016	323016	208041717	DUN	206469491
323036	323036	208072487	DUN	249456773
323049	323049	209059089	DUN	200021368
323073	323073	208062407	DUN	243289712
323112	323112	209058167	DUN	203817341
323136	323136	208135512	DUN	258175991
323140	323140	209046881	DUN	203306337
323153	323153	208118366	DUN	246845700
323161	323161	208043593	DUN	207169801
323197	323197	208132238	DUN	253240857
323236	323236	208065864	DUN	244051553
323244	323244	208456028	DUN	246364178
323261	323261	208052839	DUN	240571893
323263	323263	208065017	DUN	243724809
323279	323279	208070532	DUN	248607145
323316	323316	208032506	DUN	202978503
323334	323334	208026315	DUN	201657702
323348	323348	208061186	DUN	242542769
323420	323420	208063835	DUN	243546772
323466	323466	208032118	DUN	202943556
323477	323477	208039535	DUN	206047839
323482	323482	208654584	DUN	203731088
323495	323495	208034846	DUN	205108520
323510	323510	208052130	DUN	240504936
323548	323548	208112240	DUN	203307558
323564	323564	208110357	DUN	202711875
323619	323619	209326627	DUN	252046730
323645	323645	208458380	DUN	250853637
323688	323688	208018731	DUN	244904710
323712	323712	208086885	DUN	256494899
323735	323735	208456863	DUN	247737450
323751	323751	208068594	DUN	247104987
323782	323782	208097292	DUN	242100753
323819	323819	208107344	DUN	252004429
323845	323845	208113051	DUN	203603311
323858	323858	208654481	DUN	240586557
323874	323874	208067636	DUN	246015416
323899	323899	209058222	DUN	252452727
323969	323969	208094398	DUN	200516495
324037	324037	208027275	DUN	201908451
324058	324058	208037165	DUN	205539294
324087	324087	209143340	DUN	242360076
324095	324095	208011016	DUN	248151995
324100	324100	208448197	DUN	202525291
324126	324126	208058087	DUN	241793772
324154	324154	208069892	DUN	248152225
324172	324172	208263464	DUN	258989040
324177	324177	208107517	DUN	200027634
324215	324215	208011889	DUN	207629684
324259	324259	208096671	DUN	240212688
324287	324287	208017312	DUN	244296398
324302	324302	208103948	DUN	202253225
324323	324323	208462888	DUN	206524894
324346	324346	208023596	DUN	200314131
324391	324391	208123432	DUN	240528703
324407	324407	209058639	DUN	203554910
324413	324413	208127293	DUN	243504789
324415	324415	209058605	DUN	246022404
324500	324500	208119880	DUN	247741671
324619	324619	208133599	DUN	255739299
324650	324650	208078106	DUN	252337712
324720	324720	208122881	DUN	240124466
324748	324748	208095713	DUN	206105053
324751	324751	208099902	DUN	246692693
324769	324769	208457479	DUN	248699936
324795	324795	208076155	DUN	247981165
324828	324828	208927316	DUN	242445091
324849	324849	208654172	DUN	205755106
324854	324854	208011328	DUN	247838845
324925	324925	208062973	DUN	243418022
324944	324944	208047918	DUN	209125249
324963	324963	209070334	DUN	203664276
324974	324974	208106458	DUN	251465352
324979	324979	208556463	DUN	203629860
325015	325015	208136380	DUN	259778223
325018	325018	208045341	DUN	207939315
325019	325019	208453189	DUN	241608301
325056	325056	208041219	DUN	206347580
325099	325099	208010986	DUN	207645458
325122	325122	208122178	DUN	248707929
325145	325145	208061254	DUN	242559573
325147	325147	208131078	DUN	245285192
325218	325218	208023627	DUN	200315070
325235	325235	208129266	DUN	244194192
325247	325247	208589255	DUN	203706747
325264	325264	208128135	DUN	243697872
325268	325268	208148654	DUN	252030122
325293	325293	208456654	DUN	247431489
325298	325298	208950120	DUN	203561006
325300	325300	208118464	DUN	246858810
325317	325317	208076943	DUN	252003892
325326	325326	208110265	DUN	202705521
325336	325336	208068210	DUN	246760235
325356	325356	208024093	DUN	200587025
325361	325361	208101130	DUN	249699588
325366	325366	208589483	DUN	203702571
325389	325389	208108185	DUN	200257553
325458	325458	208121100	DUN	248467230
325472	325472	208568172	DUN	246812437
325490	325490	208042544	DUN	207073560
325493	325493	208106377	DUN	249697897
325542	325542	208113244	DUN	205354223
325543	325543	208107290	DUN	247987147
325573	325573	208115144	DUN	207216842
325601	325601	208105056	DUN	243518821
325636	325636	209059293	DUN	259762227
325637	325637	208024209	DUN	201010308
325643	325643	208131212	DUN	251059614
325648	325648	208034068	DUN	203627570
325654	325654	208466088	DUN	203561279
325678	325678	208052208	DUN	240512611
325693	325693	208110222	DUN	202672911
325700	325700	208131852	DUN	246079573
325703	325703	208126334	DUN	242499569
325774	325774	208117438	DUN	246751908
325777	325777	208070971	DUN	248717878
325822	325822	208108326	DUN	200198633
325839	325839	208070841	DUN	243092744
325889	325889	208109921	DUN	202348251
325899	325899	208388370	DUN	203326467
325944	325944	209058931	DUN	254902083
325971	325971	208027770	DUN	202096657
325972	325972	208037157	DUN	205538155
326012	326012	208095902	DUN	207146635
326049	326049	208011283	DUN	202216651
326077	326077	208100951	DUN	249335621
326084	326084	208096021	DUN	207650131
326132	326132	208088489	DUN	257549220
326134	326134	208462158	DUN	259059970
326151	326151	208116272	DUN	208878652
326169	326169	208041305	DUN	206380284
326200	326200	208129819	DUN	253012835
326205	326205	208127470	DUN	243463606
326228	326228	208973200	DUN	257385703
